,기준_년분기_코드,행정동_코드,월_평균_소득_금액,음식_지출_총금액,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,총_직장_인구_수,총_상주인구_수,총_유동인구_수
280,20231,11710550,2339431,761708000,109,121,3,4,3,3,12,4472410421,135280,2599,19813,5343196
281,20231,11710642,4425648,4391824000,330,409,4,18,4,17,79,16605676665,676100,41453,19802,3065996
282,20231,11710600,2927911,2739676000,266,286,3,9,5,13,20,20928687815,606587,8870,34527,6927828
283,20231,11710570,3510674,1567413000,136,145,1,2,3,5,9,11668572065,285228,27438,36272,10067836
284,20231,11740600,2473111,648913000,99,106,2,2,4,4,7,3304168849,92436,2450,28380,10126524
285,20231,11740620,3165328,1442905000,140,154,5,8,7,11,14,6976788805,246127,2763,21563,7592234
286,20231,11110580,4616890,513913000,28,33,3,1,3,1,5,1432348703,51665,847,4425,3864711
287,20231,11110560,4504006,934457000,58,63,2,1,2,1,5,2456528000,45967,23179,17852,825452
288,20231,11140520,5380521,3992214000,284,330,2,7,2,8,46,43145128738,807660,77533,1350,2790938
289,20231,11200560,3900841,2723421000,109,126,1,1,2,2,17,10464502199,256389,2359,11784,4487096
290,20231,11215850,2683701,2082841000,189,213,2,5,4,9,24,13498839452,329478,3628,22151,7954380
291,20231,11230610,3049260,950499000,116,124,2,3,3,4,8,8999899281,253066,4215,29117,6822487
292,20231,11230536,2894254,2680614000,337,358,1,5,4,13,21,19804051824,637879,23899,25063,14334380
293,20231,11230740,3000929,1281719000,129,136,2,3,4,6,7,4809558979,215619,4076,18250,9120139
294,20231,11260570,2655671,887985000,104,107,2,2,6,6,3,5621041837,164936,1410,22266,7014910
295,20231,11260590,2575432,3241313000,251,271,2,6,3,8,20,20558085122,492075,5328,17233,7345930
296,20231,11290580,3583117,270509000,16,17,6,1,6,1,1,258099888,11110,2329,15258,2900189
297,20231,11290770,2411293,415054000,96,96,1,1,0,0,0,2628546765,49236,1746,14714,4918446
298,20231,11290705,3381883,1609130000,153,166,2,4,2,4,13,8768590261,245267,22158,38996,11017354
299,20231,11305595,2303972,1672542000,153,170,4,7,4,6,17,8406732560,254828,2555,19824,6781467
300,20231,11305575,3734477,555204000,53,61,5,3,3,2,8,1968831079,60151,1296,34820,2882047
301,20231,11320681,2968285,215751000,14,17,6,1,0,0,3,1640723722,39652,1365,19452,2596284
302,20231,11380551,2481200,2208174000,188,209,6,13,4,9,21,10186441012,236612,2607,24611,6682913
303,20231,11380520,3182963,1296785000,117,130,0,0,5,6,13,8018308459,210446,3646,42306,5416746
304,20231,11440700,2912810,1002704000,107,116,3,4,4,5,9,3264001624,102117,5201,19167,5871953
305,20231,11440680,3195027,4604271000,191,210,2,5,2,4,19,16447202781,369710,5738,18775,5453274
306,20231,11470580,2152244,324697000,53,57,4,2,7,4,4,1029921751,44585,1679,16840,2740221
307,20231,11470590,2639083,769188000,83,88,6,5,1,1,5,2990019617,80349,1813,18943,3234067
308,20231,11470620,5046256,1059336000,117,132,2,3,3,4,15,7186684622,195977,11571,21578,3263528
309,20231,11500605,3047051,81180000,11,14,7,1,0,0,3,885931658,38516,3216,17796,1731282
310,20231,11500535,3403390,2237072000,142,169,3,5,7,12,27,10904286774,282562,15368,34687,6688484
311,20231,11500640,2708397,972868000,136,153,1,1,1,1,17,6364833920,201585,3390,23158,4516898
312,20231,11500615,4135674,987403000,86,92,5,5,9,8,6,3835487918,85617,6277,46018,6417833
313,20231,11530595,2336331,387449000,90,91,1,1,4,4,1,1941481033,51253,972,10098,3243280
314,20231,11530730,2882639,529382000,95,102,0,0,3,3,7,4112507940,144153,3143,28625,5198529
315,20231,11560550,3536432,2312708000,264,285,3,7,4,10,21,16864640482,414405,9078,20148,6885964
316,20231,11560560,4130932,3037649000,155,182,3,5,3,6,27,16063601781,467512,14108,33422,8287614
317,20231,11560700,2582442,598383000,92,102,4,4,1,1,10,2861941478,118591,2425,13474,4827326
318,20231,11590630,3884988,2613389000,170,188,3,6,5,10,18,15308533712,475787,2674,28458,7877606
319,20231,11590640,3890035,826294000,57,71,0,0,4,3,14,3501681954,95600,3596,23901,5767745
320,20231,11590550,2575897,910755000,62,67,6,4,6,4,5,4105321979,155690,1371,25055,4944199
321,20231,11590680,3340157,1896500000,108,123,2,3,4,5,15,7763825190,290537,22031,19143,5399050
322,20231,11620575,2889475,1526934000,111,119,6,7,3,3,8,7183990614,204187,4257,25488,7258451
323,20231,11650580,6140775,975337000,46,51,0,0,6,3,5,5530636290,110815,8637,17389,3062150
324,20231,11650600,4069239,1525159000,98,120,3,4,4,5,22,8665577906,286138,19003,17063,4838377
325,20231,11650620,4681587,469952000,36,42,0,0,5,2,6,3752124330,118660,17809,21866,3138376
326,20231,11680750,3847379,1500573000,81,100,0,0,3,3,19,9611306860,290742,18037,16178,2211061
327,20231,11710620,3521561,3293831000,268,302,3,9,5,14,34,19189486196,506092,27955,27265,8177124
328,20231,11710531,2789100,436679000,58,63,5,3,2,1,5,2762547371,77749,3835,11495,3606406
329,20231,11710566,6095160,576736000,15,19,0,0,5,1,4,741137364,11161,25084,19267,673233
330,20231,11710690,6007987,218243000,8,8,0,0,0,0,0,148226644,5731,9652,22970,1996003
331,20231,11710710,5237775,3492038000,154,170,2,4,3,5,16,9570443698,344829,46691,16882,2396213
332,20231,11740570,2852157,1306527000,151,161,2,3,3,4,10,7406375922,255357,3940,35414,8523114
333,20231,11110700,2868519,136301000,19,24,4,1,4,1,5,537982194,26206,460,5812,2169409
334,20231,11110670,2393308,679528000,110,112,3,3,3,3,2,6040242773,175607,1307,5666,2997237
335,20231,11110690,3006052,64858000,9,10,10,1,10,1,1,100377316,3540,300,6905,1181082
336,20231,11110650,3333112,4243522000,203,224,1,2,3,6,21,14386627449,419755,6669,16276,9107757
337,20231,11140625,2679845,1408918000,85,92,3,3,3,3,7,9470675766,215722,6567,15434,4291608
338,20231,11170700,2545653,421837000,96,99,0,0,1,1,3,3335488872,81176,1059,14985,4104574
339,20231,11170555,2608804,1340985000,138,148,3,4,1,2,10,7754471417,272376,4834,20375,7546132
340,20231,11170625,4948344,10545407000,326,358,6,22,4,15,32,31672865494,586478,47142,12463,5706896
341,20231,11170580,3523201,156515000,19,20,0,0,5,1,1,851221961,40743,1644,9063,3841993
342,20231,11200550,3099614,2859628000,139,160,3,5,4,7,21,9528025187,277801,2650,10998,4202703
343,20231,11200650,3870717,1113936000,68,72,3,2,3,2,4,3691576254,122501,3550,16029,3159665
344,20231,11200520,3474994,472396000,54,56,2,1,2,1,2,2229681957,61261,1259,16917,4699053
345,20231,11215860,2948328,1357897000,120,129,2,3,2,3,9,6661498348,212360,4204,24579,5729816
346,20231,11215750,2555101,1162112000,107,117,2,2,6,7,10,6961173024,191143,2814,22019,4740374
347,20231,11230600,3538405,1147788000,91,102,4,4,1,1,11,5140553665,132115,6333,23777,6752617
348,20231,11230660,2920490,2677341000,240,268,5,12,3,9,28,12615156841,372732,6304,29924,7293520
349,20231,11230720,2722774,1005209000,86,97,4,4,2,2,11,4061841184,131920,1421,12887,5907306
350,20231,11260620,3120718,1265110000,97,115,1,1,4,5,18,9516828031,239445,2604,34443,7492861
351,20231,11290555,3057377,1648134000,217,228,3,7,2,5,11,11637234046,356932,6459,23746,10200646
352,20231,11290525,3470748,1158386000,71,77,0,0,0,0,6,5784977180,160111,23717,16414,4199154
353,20231,11110515,3780222,1122210000,92,93,3,3,3,3,1,4044405878,128881,10628,13009,3555653
354,20231,11290725,3138026,1520956000,136,142,4,6,5,7,6,5696494776,201177,4825,20500,6089260
355,20231,11305645,2457144,1316769000,176,183,2,4,2,3,7,11018167712,277633,2841,20289,4359208
356,20231,11320522,2811820,575586000,90,94,2,2,4,4,4,3105866801,97284,2128,28223,3413656
357,20231,11320511,3038009,992044000,75,82,0,0,4,3,7,3236636418,90212,1790,27262,3874191
358,20231,11320515,3298026,1302611000,100,116,1,1,2,2,16,5277013369,144166,7114,26631,4416480
359,20231,11350630,3030316,3139459000,167,188,4,7,3,6,21,13351388933,321394,5569,41426,7469379
360,20231,11350670,2481440,649543000,131,143,7,10,5,7,12,3753767468,120814,1861,27306,6497244
361,20231,11350700,3153561,289203000,18,21,5,1,5,1,3,744226463,28797,1180,26740,1029407
362,20231,11350612,3625940,122168000,19,20,10,2,5,1,1,92040801,7920,1414,25187,2985836
363,20231,11380510,3055864,1723446000,134,144,6,8,6,8,10,10905595205,249084,5199,31623,7003595
364,20231,11410640,2807766,932159000,115,122,3,3,3,4,7,4700556697,173010,1201,16314,4076505
365,20231,11440600,3421062,1238200000,132,145,3,4,3,4,13,5850693332,254021,5628,11549,7893418
366,20231,11440660,3212258,19687194000,826,910,4,32,5,42,84,68678597651,1987358,26960,24372,18224289
367,20231,11470610,2857257,479817000,42,46,4,2,7,3,4,1974759590,59522,1115,6659,952236
368,20231,11500604,3065320,260818000,25,31,0,0,0,0,6,1170571340,33130,2849,16549,2019570
369,20231,11500510,4127504,1359773000,81,101,0,0,2,2,20,6599298094,311538,19659,40707,8378980
370,20231,11500593,2473381,1305558000,102,109,5,5,5,5,7,4635525978,191909,2037,26703,8066819
371,20231,11530520,3368067,316354000,34,39,5,2,3,1,5,1819286869,45464,4769,20644,2051656
372,20231,11530550,2617060,1420997000,189,200,1,2,5,10,11,6523582788,192194,2159,22308,7201391
373,20231,11530780,2781178,795506000,80,91,4,4,3,3,11,2713711313,79702,2785,41924,5174374
374,20231,11545710,2375052,476565000,82,86,5,4,7,6,4,4169277633,125713,1721,18790,3625048
375,20231,11560720,2907933,1675052000,132,134,5,7,5,7,2,6035321940,158139,6057,24878,7318115
376,20231,11560680,2954616,1137675000,89,96,2,2,4,4,7,7379036763,192329,2634,16987,5394297
377,20231,11590530,3875896,1824593000,138,157,2,3,4,6,19,7358678211,241360,6189,46157,7994597
378,20231,11620775,2268676,434496000,49,56,5,3,7,4,7,1622368234,62652,1481,29317,5730189
379,20231,11680670,5195802,535277000,57,67,5,3,6,4,10,4994184331,176646,9490,14194,1744978
380,20231,11680590,5055114,2548062000,168,189,4,7,4,7,21,18743416868,491672,62165,29555,9453179
381,20231,11680740,4553185,242122000,25,28,4,1,14,4,3,303082821,7266,5600,15370,1120456
382,20231,11680565,5010204,6798589000,234,247,5,11,5,13,13,25056383886,457028,57122,30253,9818338
383,20231,11710561,3970520,1465268000,115,126,2,2,2,3,11,8991323612,219724,9129,16181,3594143
384,20231,11710590,4370970,622559000,48,55,4,2,0,0,7,1134277266,47384,14196,21811,3121902
385,20231,11740660,2897346,2615233000,248,261,3,9,2,6,13,11262251611,329906,4641,23172,6790011
386,20232,11110550,3647449,835537000,33,35,0,0,0,0,2,1166317184,46485,4115,9744,1137688
387,20232,11110640,3024996,2925205000,97,115,2,2,4,5,18,9465529607,301489,5235,8190,3653518
388,20232,11110515,3780222,1139301000,95,96,2,2,0,0,1,4551952714,140464,10628,13009,3662829
389,20232,11140590,3229604,2364912000,246,279,2,5,3,7,33,21551779818,628822,42508,4896,6356267
390,20232,11140615,2816850,2467861000,135,143,5,7,6,8,8,7001773663,174499,3199,7105,6048607
391,20232,11170520,2540319,1202816000,58,61,0,0,2,1,3,1970001897,37948,1795,10876,4723301
392,20232,11200540,3021967,1049755000,121,124,2,3,2,2,3,11464453152,232373,7683,22343,5275034
393,20232,11215870,4010979,2344942000,126,151,3,4,4,6,25,10971166190,350268,12940,28444,6730650
394,20232,11215840,4353416,1552073000,72,79,4,3,3,2,7,5579967611,136393,3370,28608,6841999
395,20232,11215740,2542359,1059361000,145,151,5,7,5,8,6,8358386012,248989,5496,15381,3883391
396,20232,11230705,2860315,1167324000,154,161,6,9,8,13,7,8234096094,292278,4909,19581,6584152
397,20232,11260655,2443681,1794371000,218,244,2,4,3,7,26,14169097241,417708,3417,31010,10100078
398,20232,11260520,2322173,534702000,165,166,4,7,7,12,1,4973585632,131543,1492,26072,5899602
399,20232,11260680,2780491,1494084000,125,143,1,2,3,4,18,10518827490,255592,4245,40914,5330027
400,20232,11260600,2518956,229992000,41,43,7,3,0,0,2,921767977,29405,1955,20211,5357355
401,20232,11290575,2821008,4282401000,213,235,4,10,3,8,22,13703098023,422597,2511,15848,8204611
402,20232,11290715,3294213,560164000,76,82,7,6,6,5,6,2295583605,58463,2594,27636,7544564
403,20232,11305555,2444557,1274776000,190,206,2,5,3,7,16,7492029335,224404,1900,28896,12723875
404,20232,11305625,2577008,728789000,87,91,9,8,6,5,4,5330425759,154477,2222,21671,5441441
405,20232,11350640,3122902,5657235000,288,326,5,16,3,8,38,26283663601,678085,2484,21559,10355894
406,20232,11380560,2602334,500407000,59,61,7,4,7,4,2,1393528809,55847,4328,31839,5304043
407,20232,11380590,3510245,283006000,62,64,6,4,11,7,2,1300069725,45391,1048,17038,3601762
408,20232,11380690,4070863,3183022000,121,156,4,6,7,11,35,10423402681,302904,3595,50293,7167513
409,20232,11410555,4172659,413550000,41,44,2,1,2,1,3,1655033778,48894,1845,9826,17872169
410,20232,11410520,4197718,785882000,79,87,1,1,1,1,8,4701263009,132141,1823,19842,3903594
411,20232,11410655,3664523,433086000,35,41,2,1,5,2,6,2434642769,67509,739,15218,2432025
412,20232,11470520,3244963,1333678000,83,90,4,4,7,6,7,5852185769,168183,5530,31200,6837896
413,20232,11470560,2227154,802012000,142,149,7,10,7,10,7,5076477817,151393,2247,21328,4046244
414,20232,11470600,2615553,762836000,69,72,11,8,6,4,3,3722213268,90219,2190,15293,2824804
415,20232,11470650,2609700,2898209000,237,253,3,7,3,8,16,16399294211,463008,7226,34659,10574414
416,20232,11470680,4094404,853993000,42,53,4,2,6,3,11,2261997704,131131,5753,31798,3073232
417,20232,11500560,3132782,1491241000,121,136,2,3,6,8,15,6754899014,204866,5333,23012,3447997
418,20232,11545610,3000453,1823742000,235,266,5,13,4,11,31,12406089348,388709,12850,29172,4840357
419,20232,11545690,2516251,274494000,69,75,3,2,1,1,6,2526673719,74374,7990,10878,1284871
420,20232,11590660,3524765,1533557000,102,114,3,3,4,4,12,8447793625,227384,11271,39072,6946216
421,20232,11590605,4224946,2479085000,142,151,1,2,3,4,9,9683158319,324061,1446,29016,6929435
422,20232,11620765,2676537,836834000,85,91,2,2,7,6,6,2620768278,83050,3689,30775,5464815
423,20232,11620725,2523192,1910653000,164,175,3,6,5,8,11,10822321852,281406,3254,17088,6858872
424,20232,11650570,6812331,596592000,11,12,8,1,0,0,1,644727705,14346,9861,12641,1569280
425,20232,11650652,3222382,3627697000,284,313,3,10,5,14,29,26173650483,623389,43401,23406,5895977
426,20232,11680660,5336373,13164000,4,5,0,0,0,0,1,13850999,144,18376,6308,733498
427,20232,11680690,3550527,810696000,85,93,1,1,5,5,8,10242862336,298198,8809,18031,3454301
428,20232,11680656,6567504,2545360000,99,112,0,0,7,8,13,11029695455,268148,192577,24138,3886017
429,20232,11710641,3568357,998187000,88,95,3,3,6,6,7,5904610340,169106,34975,21688,4424224
430,20232,11710610,2779980,1821283000,154,168,5,8,7,11,14,10917390864,342058,7762,33572,6448849
431,20232,11740550,4618641,314651000,35,37,14,5,14,5,2,1711060221,56627,2188,16057,3810477
432,20232,11740560,2465499,556487000,55,64,2,1,6,4,9,3669922751,114262,1985,8110,2343035
433,20232,11740610,2749741,3105833000,267,292,4,11,3,9,25,18525764931,562016,3817,30887,11196139
434,20232,11110615,3245251,19653055000,1026,1104,3,31,2,25,78,113306967745,2670900,97451,7051,14175711
435,20232,11140550,3733600,8774974000,438,510,4,18,2,8,72,68189695478,1685501,72930,2450,5485194
436,20232,11140650,3027979,1094344000,144,149,2,3,5,7,5,8310561816,213977,871,9927,3839049
437,20232,11140540,4442451,2726673000,229,257,2,6,3,8,28,22671451630,579361,58705,4305,4705920
438,20232,11170530,3183091,3408158000,207,235,3,7,2,4,28,25917138845,587806,21173,6632,2211503
439,20232,11170690,4208562,529625000,22,23,0,0,9,2,1,813727087,33967,14416,13291,1822122
440,20232,11200620,4442144,458090000,51,53,6,3,6,3,2,2420613066,52890,1331,14290,2890423
441,20232,11215770,2523958,1142198000,105,115,3,3,6,7,10,5075959619,157618,5044,30966,6424129
442,20232,11215710,2470026,9335510000,348,376,5,18,7,25,28,30327005142,853231,2662,20588,9836755
443,20232,11230710,3217279,2498271000,146,167,3,5,8,13,21,9969038142,334703,784,10009,5842652
444,20232,11230730,3071586,442729000,50,55,2,1,6,3,5,2074566416,104001,4402,23906,5084212
445,20232,11260660,2231082,400427000,63,65,2,1,5,3,2,4795710676,116308,1076,17398,4360462
446,20232,11290685,3736133,859728000,74,78,5,4,3,2,4,2503481056,98602,722,11218,4856033
447,20232,11290630,2934717,750323000,43,49,0,0,2,1,6,2904391091,73768,1757,23438,5706300
448,20232,11305603,2308539,116284000,27,28,4,1,7,2,1,926007062,19892,1380,18104,3032558
449,20232,11305608,2548326,517394000,37,42,0,0,0,0,5,2148801897,65778,1263,20018,3424326
450,20232,11350570,2728093,405230000,32,34,0,0,0,0,2,456705596,45321,1268,27157,3888470
451,20232,11350621,4623227,923886000,30,38,3,1,13,5,8,152388708,11756,2169,29087,3780256
452,20232,11380530,2396457,1016445000,133,136,1,1,1,1,3,5954302954,230527,3113,28518,5494375
453,20232,11380580,2726133,1539253000,117,131,3,4,5,7,14,9295045620,329235,2895,25166,5732229
454,20232,11380600,2360910,1980722000,191,206,3,7,5,10,15,10751926253,284411,2243,26254,8283738
455,20232,11410700,3237719,1351548000,123,134,4,5,5,6,11,4853484697,171297,1792,22912,6005929
456,20232,11410615,3383749,2476509000,144,153,3,4,5,8,9,12587140656,365078,14856,37904,8322006
457,20232,11410565,3210231,1491927000,202,223,2,4,3,6,21,12996919476,428997,14173,17627,10284454
458,20232,11440720,2814646,1030607000,92,100,9,9,5,5,8,5760323145,176784,5829,19859,6222642
459,20232,11440730,3521472,1071401000,90,100,2,2,4,4,10,4944508174,242835,2757,36249,6758483
460,20232,11440710,2980162,5159730000,219,221,7,15,5,11,2,9470259594,209997,3213,17597,6559528
461,20232,11470570,2727225,436401000,48,51,2,1,4,2,3,2437940260,70957,2996,22442,3550131
462,20232,11470611,2343943,488287000,72,77,3,2,3,2,5,2528753956,90323,4357,23403,2096224
463,20232,11500611,3192517,3263955000,193,214,8,17,3,6,21,5794195768,215950,3230,39598,5656621
464,20232,11500630,3407916,1743874000,157,174,3,6,5,8,17,8462397783,242902,7575,44245,7444126
465,20232,11530530,2453690,1595490000,235,250,2,6,3,8,15,8592612792,274925,13937,27306,8983769
466,20232,11560630,2780044,837167000,87,97,3,3,4,4,10,5763506587,184216,3535,17202,5404641
467,20232,11590620,2855173,3830528000,200,216,7,15,4,9,16,18622855732,432507,3916,22033,6756915
468,20232,11590540,3826699,1047254000,83,101,1,1,4,4,18,3373340940,99131,1732,24850,5011663
469,20232,11590670,3845094,638388000,67,71,3,2,6,4,4,3550111453,96896,7418,25113,3713149
470,20232,11620585,3225725,4924752000,196,216,7,14,4,9,20,18123903525,406840,10344,15762,6207807
471,20232,11620695,2434279,2865373000,214,240,4,9,3,7,26,19118696226,498629,1946,19935,10144078
472,20232,11650550,5583021,82780000,16,17,0,0,6,1,1,222427918,5918,24429,12869,349982
473,20232,11680630,4101144,5252604000,264,306,5,14,6,18,42,41796795683,1089451,33305,20756,10138112
474,20232,11680700,3885403,1216546000,69,82,2,2,5,4,13,4289817269,134304,1534,42164,3510595
475,20232,11680640,3607265,19720498000,1026,1132,4,40,4,49,106,110813695396,2763558,170825,35231,21645248
476,20232,11710632,3910198,1588475000,108,120,2,2,3,4,12,9058252596,295411,10171,31488,6157152
477,20232,11710520,3891704,526978000,57,66,2,1,3,2,9,3125133035,94216,23596,23982,5475998
478,20232,11740580,3688535,994411000,55,60,7,4,7,4,5,6661344157,144466,2638,14123,2480691
479,20232,11110680,2112817,533564000,73,73,3,2,4,3,0,5166821636,127499,344,9581,5728461
480,20232,11140605,3082514,3987972000,265,279,2,5,3,9,14,28023855645,653738,15914,1457,5563025
481,20232,11140670,3247840,1468547000,144,159,4,6,6,9,15,11743514671,362536,1714,11965,6001117
482,20232,11170570,3817026,274082000,45,45,4,2,4,2,0,1186621343,44790,4609,14528,4195126
483,20232,11170630,5974291,868371000,64,66,2,1,5,3,2,3941938323,114495,10866,28057,4653015
484,20232,11170640,3596083,117936000,12,12,0,0,0,0,0,147842065,11036,2906,9521,1672354
